obs_id,date,place,species,determinavit_cf,municipality.id,municipality.name,municipality_expert,srid,x,y,geometry,xy_type,xy_precision,geo_expert,altitude_min,altitude_max,altitude_expert,supplements.obs_type
10901098,07/09/21 08:15 PM,Brueggstrasse-berm-2,Juglans regia,CF,371,Biel/Bienne,SP,4326,7.25847619,47.12763963,POINT(7.25847619 47.12763963),GM,2.5,O,440.3,,SP,
10901097,07/09/21 08:18 PM,Brueggstrasse-berm-2,Circaea lutetiana,-,371,Biel/Bienne,SP,4326,7.25850276,47.12765027,POINT(7.25850276 47.12765027),GM,2.5,O,440.3,,SP,
10901096,07/09/21 08:18 PM,Brueggstrasse-berm-2,Geranium robertianum,-,371,Biel/Bienne,SP,4326,7.25850276,47.12765027,POINT(7.25850276 47.12765027),GM,2.5,O,440.3,,SP,
10901095,07/09/21 08:19 PM,Brueggstrasse-berm-2,Robinia pseudoacacia,-,371,Biel/Bienne,SP,4326,7.2588175,47.12760053,POINT(7.2588175 47.12760053),GM,3.5,O,440.1,,SP,
10901094,07/09/21 08:19 PM,Brueggstrasse-berm-2,Heracleum sp.,-,371,Biel/Bienne,SP,4326,7.258833,47.12760195,POINT(7.258833 47.12760195),GM,3.5,O,440.1,,SP,
10901093,07/09/21 08:21 PM,Portstrasse-berm-1,Lepidium densiflorum aggr.,CF,371,Biel/Bienne,SP,4326,7.25857409,47.12746357,POINT(7.25857409 47.12746357),GM,2.5,O,440.2,440.3,SP,
10901092,07/09/21 08:24 PM,Portstrasse-berm-1,Plantago lanceolata,-,371,Biel/Bienne,SP,4326,7.25857409,47.12746357,POINT(7.25857409 47.12746357),GM,2.5,O,440.2,440.3,SP,
10901091,07/09/21 08:24 PM,Portstrasse-berm-1,Achillea millefolium aggr.,-,371,Biel/Bienne,SP,4326,7.25857409,47.12746357,POINT(7.25857409 47.12746357),GM,2.5,O,440.2,440.3,SP,
10901090,07/09/21 08:24 PM,Portstrasse-berm-1,Verbascum thapsus,-,371,Biel/Bienne,SP,4326,7.2585844,47.12744617,POINT(7.2585844 47.12744617),GM,2.5,O,440.2,440.3,SP,
10901089,07/09/21 08:24 PM,Portstrasse-berm-1,Erigeron annuus,-,371,Biel/Bienne,SP,4326,7.25862404,47.12741248,POINT(7.25862404 47.12741248),GM,2.5,O,440.2,,SP,
10901088,07/09/21 08:24 PM,Portstrasse-berm-1,Hypericum perforatum,-,371,Biel/Bienne,SP,4326,7.2586103,47.12741055,POINT(7.2586103 47.12741055),GM,2.5,O,440.2,,SP,
10901087,07/09/21 08:25 PM,Portstrasse-berm-1,Polygonum aviculare aggr.,-,371,Biel/Bienne,SP,4326,7.25861382,47.12742212,POINT(7.25861382 47.12742212),GM,2.5,O,440.2,,SP,
10901086,07/09/21 08:25 PM,Portstrasse-berm-1,Hedera helix,-,371,Biel/Bienne,SP,4326,7.25861382,47.12742212,POINT(7.25861382 47.12742212),GM,2.5,O,440.2,,SP,
10901085,07/09/21 08:25 PM,Portstrasse-berm-1,Sanguisorba minor,-,371,Biel/Bienne,SP,4326,7.25860996,47.12742627,POINT(7.25860996 47.12742627),GM,2,O,440.2,,SP,
10901084,07/09/21 08:26 PM,Portstrasse-berm-1,Solidago sp.,-,371,Biel/Bienne,SP,4326,7.2585238,47.12743859,POINT(7.2585238 47.12743859),GM,3.5,O,440.2,440.3,SP,
10901083,07/09/21 08:26 PM,Portstrasse-berm-1,Sonchus asper,-,371,Biel/Bienne,SP,4326,7.25852891,47.12745192,POINT(7.25852891 47.12745192),GM,2.5,O,440.2,440.3,SP,
10901082,07/09/21 08:26 PM,Portstrasse-berm-1,Rumex obtusifolius,-,371,Biel/Bienne,SP,4326,7.25854165,47.12749479,POINT(7.25854165 47.12749479),GM,2.5,O,440.3,,SP,
10901081,07/09/21 08:26 PM,Portstrasse-berm-1,Cornus sanguinea,-,371,Biel/Bienne,SP,4326,7.25855422,47.1275061,POINT(7.25855422 47.1275061),GM,2.5,O,440.3,,SP,
10901080,07/09/21 08:26 PM,Portstrasse-berm-1,Trifolium pratense,-,371,Biel/Bienne,SP,4326,7.25854064,47.12743163,POINT(7.25854064 47.12743163),GM,2.5,O,440.2,,SP,
10901079,07/09/21 08:27 PM,Portstrasse-berm-1,Malva sylvestris,-,371,Biel/Bienne,SP,4326,7.2585564,47.12741625,POINT(7.2585564 47.12741625),GM,3,O,440.2,,SP,
10901078,07/09/21 08:27 PM,Portstrasse-berm-1,Sonchus asper,-,371,Biel/Bienne,SP,4326,7.25854819,47.12741202,POINT(7.25854819 47.12741202),GM,3.5,O,440.2,,SP,
10901077,07/09/21 08:27 PM,Portstrasse-berm-1,Capsella bursa-pastoris,-,371,Biel/Bienne,SP,4326,7.25857652,47.12741667,POINT(7.25857652 47.12741667),GM,2,O,440.2,,SP,
10901076,07/09/21 08:28 PM,Portstrasse-berm-1,Trifolium campestre,-,371,Biel/Bienne,SP,4326,7.25858046,47.12745753,POINT(7.25858046 47.12745753),GM,2.5,O,440.2,440.3,SP,
10901075,07/09/21 08:28 PM,Portstrasse-berm-1,Geranium pyrenaicum,-,371,Biel/Bienne,SP,4326,7.25857593,47.12745078,POINT(7.25857593 47.12745078),GM,3,O,440.2,440.3,SP,
10901074,07/09/21 08:28 PM,Portstrasse-berm-1,Sedum acre,-,371,Biel/Bienne,SP,4326,7.25860669,47.12742275,POINT(7.25860669 47.12742275),GM,2.5,O,440.2,,SP,
10901073,07/09/21 08:29 PM,Portstrasse-berm-1,Convolvulus arvensis,-,371,Biel/Bienne,SP,4326,7.25863863,47.12739831,POINT(7.25863863 47.12739831),GM,2.5,O,440.2,,SP,
10901071,07/09/21 08:29 PM,Portstrasse-berm-1,Fraxinus excelsior,-,371,Biel/Bienne,SP,4326,7.25865573,47.12738846,POINT(7.25865573 47.12738846),GM,4,O,440.2,,SP,
10901070,07/09/21 08:29 PM,Portstrasse-berm-1,Prunus spinosa,-,371,Biel/Bienne,SP,4326,7.25867517,47.12739379,POINT(7.25867517 47.12739379),GM,3,O,440.2,,SP,
10901069,07/09/21 08:30 PM,Portstrasse-berm-1,Rosa sp.,-,371,Biel/Bienne,SP,4326,7.25867517,47.12739379,POINT(7.25867517 47.12739379),GM,2.5,O,440.2,,SP,
10901068,07/09/21 08:35 PM,Portstrasse-berm-1,Senecio inaequidens,-,371,Biel/Bienne,SP,4326,7.2599856,47.12427924,POINT(7.2599856 47.12427924),GM,3,O,429.9,,SP,
10901067,07/09/21 08:35 PM,Portstrasse-berm-2,Achillea millefolium aggr.,-,371,Biel/Bienne,SP,4326,7.26001192,47.12425787,POINT(7.26001192 47.12425787),GM,2.5,O,429.9,,SP,
10901066,07/09/21 08:36 PM,Portstrasse-berm-2,Onobrychis viciifolia,-,371,Biel/Bienne,SP,4326,7.26002072,47.12428377,POINT(7.26002072 47.12428377),GM,3,O,429.9,430.3,SP,
10901065,07/09/21 08:36 PM,Portstrasse-berm-2,Cichorium intybus,-,371,Biel/Bienne,SP,4326,7.26005517,47.12429001,POINT(7.26005517 47.12429001),GM,3,O,429.9,430.3,SP,
10901064,07/09/21 08:36 PM,Portstrasse-berm-2,Erigeron annuus,-,371,Biel/Bienne,SP,4326,7.2600524,47.12428636,POINT(7.2600524 47.12428636),GM,3.5,O,429.9,430.3,SP,
10901063,07/09/21 08:36 PM,Portstrasse-berm-2,Echium vulgare,-,371,Biel/Bienne,SP,4326,7.2600524,47.12428636,POINT(7.2600524 47.12428636),GM,3.5,O,429.9,430.3,SP,
10901062,07/09/21 08:36 PM,Portstrasse-berm-2,Centaurea jacea aggr.,-,371,Biel/Bienne,SP,4326,7.26004796,47.12424869,POINT(7.26004796 47.12424869),GM,2.5,O,429.9,430.3,SP,
10901061,07/09/21 08:36 PM,Portstrasse-berm-2,Lapsana communis,-,371,Biel/Bienne,SP,4326,7.26004109,47.12422949,POINT(7.26004109 47.12422949),GM,3.5,O,429.9,430.3,SP,
10901060,07/09/21 08:37 PM,Portstrasse-berm-2,Trifolium repens,-,371,Biel/Bienne,SP,4326,7.2600555,47.12421642,POINT(7.2600555 47.12421642),GM,3.5,O,429.9,430.3,SP,
10901059,07/09/21 08:37 PM,Portstrasse-berm-2,Artemisia vulgaris,CF,371,Biel/Bienne,SP,4326,7.26007193,47.12419068,POINT(7.26007193 47.12419068),GM,3.5,O,429.9,430.3,SP,
10901058,07/09/21 08:37 PM,Portstrasse-berm-2,Sonchus oleraceus,-,371,Biel/Bienne,SP,4326,7.26007797,47.12417426,POINT(7.26007797 47.12417426),GM,3,O,429.9,430.3,SP,
10901057,07/09/21 08:37 PM,Portstrasse-berm-2,Trifolium pratense,-,371,Biel/Bienne,SP,4326,7.26009331,47.1241466,POINT(7.26009331 47.1241466),GM,3,O,429.9,430.3,SP,
10901056,07/09/21 08:38 PM,Portstrasse-berm-2,Papaver rhoeas,-,371,Biel/Bienne,SP,4326,7.26005207,47.12419923,POINT(7.26005207 47.12419923),GM,2.5,O,429.9,430.3,SP,
10901055,07/09/21 08:38 PM,Portstrasse-berm-2,Silene pratensis,-,371,Biel/Bienne,SP,4326,7.26005207,47.12419923,POINT(7.26005207 47.12419923),GM,3,O,429.9,430.3,SP,
10901054,07/09/21 09:04 PM,Portstrasse-berm-2,Cirsium vulgare,-,371,Biel/Bienne,SP,4326,7.26004201,47.12419488,POINT(7.26004201 47.12419488),GM,3,O,429.9,430.3,SP,
10901053,07/09/21 09:05 PM,Portstrasse-berm-2,Anthemis tinctoria,-,371,Biel/Bienne,SP,4326,7.26008442,47.12420443,POINT(7.26008442 47.12420443),GM,2,O,429.9,430.3,SP,
10901052,07/09/21 09:06 PM,Portstrasse-berm-2,Medicago sativa,-,371,Biel/Bienne,SP,4326,7.26008442,47.12420443,POINT(7.26008442 47.12420443),GM,2.5,O,429.9,430.3,SP,
10901051,07/09/21 09:06 PM,Portstrasse-berm-2,Tussilago farfara,-,371,Biel/Bienne,SP,4326,7.26007286,47.12419957,POINT(7.26007286 47.12419957),GM,2,O,429.9,430.3,SP,
10901050,07/09/21 09:06 PM,Portstrasse-berm-2,Reseda lutea,-,371,Biel/Bienne,SP,4326,7.26007286,47.12419957,POINT(7.26007286 47.12419957),GM,2,O,429.9,430.3,SP,
10901049,07/09/21 09:06 PM,Portstrasse-berm-2,Lactuca serriola,CF,371,Biel/Bienne,SP,4326,7.26002969,47.12422036,POINT(7.26002969 47.12422036),GM,2.5,O,429.9,430.3,SP,
10901048,07/09/21 09:06 PM,Portstrasse-berm-2,Trifolium repens,-,371,Biel/Bienne,SP,4326,7.26002969,47.12422036,POINT(7.26002969 47.12422036),GM,3,O,429.9,430.3,SP,
10901047,07/09/21 09:06 PM,Portstrasse-berm-2,Geranium robertianum,-,371,Biel/Bienne,SP,4326,7.26009783,47.12415095,POINT(7.26009783 47.12415095),GM,3,O,429.9,430.3,SP,
10901046,07/09/21 09:07 PM,Portstrasse-berm-2,Crepis foetida,CF,371,Biel/Bienne,SP,4326,7.26010529,47.12415292,POINT(7.26010529 47.12415292),GM,3,O,430.3,,SP,
10901045,07/09/21 09:07 PM,Portstrasse-berm-2,Daucus carota,-,371,Biel/Bienne,SP,4326,7.26009473,47.12413134,POINT(7.26009473 47.12413134),GM,3.5,O,429.9,430.3,SP,
10901044,07/09/21 09:08 PM,Portstrasse-berm-2,Tripleurospermum inodorum,CF,371,Biel/Bienne,SP,4326,7.26010982,47.1240629,POINT(7.26010982 47.1240629),GM,2.5,O,430.7,,SP,
10901043,07/09/21 09:09 PM,Portstrasse-berm-2,Crepis sp.,-,371,Biel/Bienne,SP,4326,7.26010982,47.1240629,POINT(7.26010982 47.1240629),GM,2.5,O,430.7,,SP,
10901042,07/09/21 09:10 PM,Portstrasse-berm-2,Linaria vulgaris,-,371,Biel/Bienne,SP,4326,7.26014905,47.12407636,POINT(7.26014905 47.12407636),GM,2,O,430.7,,SP,
10901041,07/09/21 09:10 PM,Portstrasse-berm-2,Hieracium pilosella,-,371,Biel/Bienne,SP,4326,7.26013807,47.12406202,POINT(7.26013807 47.12406202),GM,2.5,O,430.7,,SP,
10901040,07/09/21 09:11 PM,Portstrasse-berm-2,Dianthus carthusianorum,-,371,Biel/Bienne,SP,4326,7.26015374,47.12396643,POINT(7.26015374 47.12396643),GM,4.5,O,430.7,,SP,
10901039,07/09/21 09:12 PM,Portstrasse-berm-2,Verbascum nigrum,-,371,Biel/Bienne,SP,4326,7.26013664,47.12397418,POINT(7.26013664 47.12397418),GM,3.5,O,430.7,,SP,
10901038,07/09/21 09:13 PM,Portstrasse-berm-2,Stachys recta,-,371,Biel/Bienne,SP,4326,7.2601788,47.12397745,POINT(7.2601788 47.12397745),GM,3.5,O,430.7,,SP,
10901037,07/09/21 09:13 PM,Portstrasse-berm-2,Hypericum perforatum,-,371,Biel/Bienne,SP,4326,7.26022557,47.12394522,POINT(7.26022557 47.12394522),GM,2.5,O,430.7,,SP,
10901036,07/09/21 09:14 PM,Portstrasse-berm-2,Medicago lupulina,-,733,Bruegg,SP,4326,7.26022339,47.12385968,POINT(7.26022339 47.12385968),GM,2.5,O,430.7,431.7,SP,
10901035,07/09/21 09:14 PM,Portstrasse-berm-2,Securigera varia,-,733,Bruegg,SP,4326,7.26022339,47.12385968,POINT(7.26022339 47.12385968),GM,2.5,O,430.7,431.7,SP,
10901034,07/09/21 09:20 PM,Mooswaeldli-area-1,Echium vulgare,-,733,Bruegg,SP,4326,7.25898991,47.12294518,POINT(7.25898991 47.12294518),GM,2,O,430.3,,SP,
10901033,07/09/21 09:20 PM,Mooswaeldli-area-1,Populus alba,-,733,Bruegg,SP,4326,7.25898991,47.12294518,POINT(7.25898991 47.12294518),GM,2,O,430.3,,SP,
10901032,07/09/21 09:21 PM,Mooswaeldli-area-1,Achillea millefolium aggr.,-,733,Bruegg,SP,4326,7.25898991,47.12294518,POINT(7.25898991 47.12294518),GM,2.5,O,430.3,,SP,
10901031,07/09/21 09:21 PM,Mooswaeldli-area-1,Trifolium pratense,-,733,Bruegg,SP,4326,7.25900064,47.12293155,POINT(7.25900064 47.12293155),GM,2.5,O,430.3,,SP,
10901030,07/09/21 09:21 PM,Mooswaeldli-area-1,Daucus carota,-,733,Bruegg,SP,4326,7.25899545,47.12292887,POINT(7.25899545 47.12292887),GM,2,O,430.3,,SP,
10901029,07/09/21 09:21 PM,Mooswaeldli-area-1,Plantago lanceolata,-,733,Bruegg,SP,4326,7.25902797,47.12291249,POINT(7.25902797 47.12291249),GM,2,O,430.3,,SP,
10901028,07/09/21 09:21 PM,Mooswaeldli-area-1,Trifolium repens,-,733,Bruegg,SP,4326,7.25905982,47.12291651,POINT(7.25905982 47.12291651),GM,2,O,430.3,,SP,
10901027,07/09/21 09:21 PM,Mooswaeldli-area-1,Tussilago farfara,-,733,Bruegg,SP,4326,7.25905982,47.12291651,POINT(7.25905982 47.12291651),GM,2.5,O,430.3,,SP,
10901026,07/09/21 09:22 PM,Mooswaeldli-area-1,Verbascum nigrum,-,733,Bruegg,SP,4326,7.25905982,47.12291651,POINT(7.25905982 47.12291651),GM,2,O,430.3,,SP,
10901025,07/09/21 09:22 PM,Mooswaeldli-area-1,Onobrychis viciifolia,-,733,Bruegg,SP,4326,7.25903166,47.12291588,POINT(7.25903166 47.12291588),GM,2,O,430.3,,SP,
10901024,07/09/21 09:22 PM,Mooswaeldli-area-1,Lotus corniculatus aggr.,-,733,Bruegg,SP,4326,7.25896753,47.1229396,POINT(7.25896753 47.1229396),GM,2,O,430.3,,SP,
10901023,07/09/21 09:22 PM,Mooswaeldli-area-1,Dianthus carthusianorum,-,733,Bruegg,SP,4326,7.25894784,47.1229518,POINT(7.25894784 47.1229518),GM,2,O,430.3,,SP,
10901022,07/09/21 09:22 PM,Mooswaeldli-area-1,Melilotus albus,-,733,Bruegg,SP,4326,7.25892982,47.12295071,POINT(7.25892982 47.12295071),GM,3,O,430.3,,SP,
10901021,07/09/21 09:23 PM,Mooswaeldli-area-1,Senecio inaequidens,-,733,Bruegg,SP,4326,7.25893149,47.1229567,POINT(7.25893149 47.1229567),GM,2.5,O,430.3,,SP,
10901020,07/09/21 09:23 PM,Mooswaeldli-area-1,Medicago sativa,-,733,Bruegg,SP,4326,7.25893686,47.12296383,POINT(7.25893686 47.12296383),GM,3,O,430.3,,SP,
10901019,07/09/21 09:24 PM,Mooswaeldli-area-1,Genista tinctoria,CF,733,Bruegg,SP,4326,7.25893325,47.12296827,POINT(7.25893325 47.12296827),GM,2,O,430.3,,SP,
10901018,07/09/21 09:24 PM,Mooswaeldli-area-1,Medicago lupulina,-,733,Bruegg,SP,4326,7.25893325,47.12296827,POINT(7.25893325 47.12296827),GM,2,O,430.3,,SP,
10901017,07/09/21 09:24 PM,Mooswaeldli-area-1,Centaurea jacea aggr.,-,733,Bruegg,SP,4326,7.25892688,47.12296114,POINT(7.25892688 47.12296114),GM,2,O,430.3,,SP,
10901016,07/09/21 09:25 PM,Mooswaeldli-area-1,Hieracium pilosella,-,733,Bruegg,SP,4326,7.25899846,47.1229199,POINT(7.25899846 47.1229199),GM,3,O,430.3,,SP,
10901015,07/09/21 09:28 PM,Mooswaeldli-area-1,Clinopodium vulgare,-,733,Bruegg,SP,4326,7.25899117,47.12292707,POINT(7.25899117 47.12292707),GM,3.5,O,430.3,,SP,
10901014,07/11/21 10:03 AM,Schuessinsel-suze-2,Cirsium vulgare,-,371,Biel/Bienne,SP,4326,7.26298221,47.14401087,POINT(7.26298221 47.14401087),GM,8,O,437.1,437.2,SP,
10901013,07/11/21 10:03 AM,Schuessinsel-suze-2,Cirsium arvense,-,371,Biel/Bienne,SP,4326,7.26298347,47.14400948,POINT(7.26298347 47.14400948),GM,7.5,O,437.1,437.2,SP,
10901012,07/11/21 10:03 AM,Schuessinsel-suze-2,Lotus corniculatus aggr.,-,371,Biel/Bienne,SP,4326,7.26298347,47.14400948,POINT(7.26298347 47.14400948),GM,5,O,437.1,437.2,SP,
10901011,07/11/21 10:03 AM,Schuessinsel-suze-2,Trifolium repens,-,371,Biel/Bienne,SP,4326,7.26298347,47.14400948,POINT(7.26298347 47.14400948),GM,3,O,437.1,437.2,SP,
10901010,07/11/21 10:03 AM,Schuessinsel-suze-2,Centaurea jacea aggr.,-,371,Biel/Bienne,SP,4326,7.26297526,47.14402914,POINT(7.26297526 47.14402914),GM,2.5,O,437.1,437.2,SP,
10901009,07/11/21 10:03 AM,Schuessinsel-suze-2,Silene vulgaris,-,371,Biel/Bienne,SP,4326,7.26297526,47.14402914,POINT(7.26297526 47.14402914),GM,2,O,437.1,437.2,SP,
10901008,07/11/21 10:03 AM,Schuessinsel-suze-2,Taraxacum sp.,-,371,Biel/Bienne,SP,4326,7.2629652,47.14401799,POINT(7.2629652 47.14401799),GM,2,O,437.1,437.2,SP,
10901007,07/11/21 10:04 AM,Schuessinsel-suze-2,Trifolium pratense,-,371,Biel/Bienne,SP,4326,7.26293754,47.14400006,POINT(7.26293754 47.14400006),GM,2.5,O,437.1,437.2,SP,
10901006,07/11/21 10:04 AM,Schuessinsel-suze-2,Plantago lanceolata,-,371,Biel/Bienne,SP,4326,7.26288649,47.143991,POINT(7.26288649 47.143991),GM,2,O,437.1,,SP,
10901005,07/11/21 10:04 AM,Schuessinsel-suze-2,Convolvulus arvensis,-,371,Biel/Bienne,SP,4326,7.26286654,47.14399306,POINT(7.26286654 47.14399306),GM,2.5,O,437.1,,SP,
10901004,07/11/21 10:04 AM,Schuessinsel-suze-2,Lapsana communis,-,371,Biel/Bienne,SP,4326,7.26287325,47.14397168,POINT(7.26287325 47.14397168),GM,2,O,437.1,,SP,
10901003,07/11/21 10:04 AM,Schuessinsel-suze-2,Salvia pratensis,-,371,Biel/Bienne,SP,4326,7.26282639,47.1439695,POINT(7.26282639 47.1439695),GM,2,O,437.1,,SP,
10901002,07/11/21 10:05 AM,Schuessinsel-suze-2,Daucus carota,-,371,Biel/Bienne,SP,4326,7.26282639,47.1439695,POINT(7.26282639 47.1439695),GM,2.5,O,437.1,,SP,
10901001,07/11/21 10:05 AM,Schuessinsel-suze-2,Sonchus oleraceus,-,371,Biel/Bienne,SP,4326,7.2628217,47.1439698,POINT(7.2628217 47.1439698),GM,2,O,437.1,,SP,
10901000,07/11/21 10:05 AM,Schuessinsel-suze-2,Onobrychis viciifolia,-,371,Biel/Bienne,SP,4326,7.2628217,47.1439698,POINT(7.2628217 47.1439698),GM,2,O,437.1,,SP,
10900999,07/11/21 10:05 AM,Schuessinsel-suze-2,Reseda lutea,-,371,Biel/Bienne,SP,4326,7.2628217,47.1439698,POINT(7.2628217 47.1439698),GM,2,O,437.1,,SP,
10900998,07/11/21 10:05 AM,Schuessinsel-suze-2,Calystegia sepium,-,371,Biel/Bienne,SP,4326,7.26282698,47.14397814,POINT(7.26282698 47.14397814),GM,2,O,437.1,,SP,
10900997,07/11/21 10:06 AM,Schuessinsel-suze-2,Lactuca serriola,-,371,Biel/Bienne,SP,4326,7.26279924,47.14398367,POINT(7.26279924 47.14398367),GM,2,O,437.1,,SP,
10900996,07/11/21 10:06 AM,Schuessinsel-suze-2,Clematis vitalba,-,371,Biel/Bienne,SP,4326,7.26279924,47.14398367,POINT(7.26279924 47.14398367),GM,2,O,437.1,,SP,
10900995,07/11/21 10:06 AM,Schuessinsel-suze-2,Crepis biennis,CF,371,Biel/Bienne,SP,4326,7.26275532,47.1439698,POINT(7.26275532 47.1439698),GM,2,O,437.1,,SP,
10900994,07/11/21 10:07 AM,Schuessinsel-suze-2,Rubus sp.,-,371,Biel/Bienne,SP,4326,7.26275532,47.1439698,POINT(7.26275532 47.1439698),GM,2,O,437.1,,SP,
10900993,07/11/21 10:07 AM,Schuessinsel-suze-2,Leucanthemum vulgare aggr.,CF,371,Biel/Bienne,SP,4326,7.26275532,47.1439698,POINT(7.26275532 47.1439698),GM,2,O,437.1,,SP,
10900992,07/11/21 10:07 AM,Schuessinsel-suze-2,Salix alba,-,371,Biel/Bienne,SP,4326,7.26275532,47.1439698,POINT(7.26275532 47.1439698),GM,2,O,437.1,,SP,
10900991,07/11/21 10:14 AM,Schuessinsel-suze-2,Rumex obtusifolius,-,371,Biel/Bienne,SP,4326,7.26296461,47.14405429,POINT(7.26296461 47.14405429),GM,3,O,437.1,437.2,SP,
10900990,07/11/21 10:17 AM,Schuessinsel-suze-11,Silene pratensis,-,371,Biel/Bienne,SP,4326,7.2643721,47.14421396,POINT(7.2643721 47.14421396),GM,2.5,O,439.1,,SP,
10900989,07/11/21 10:17 AM,Schuessinsel-suze-11,Plantago lanceolata,-,371,Biel/Bienne,SP,4326,7.26436833,47.14421375,POINT(7.26436833 47.14421375),GM,2.5,O,439.1,,SP,
10900988,07/11/21 10:17 AM,Schuessinsel-suze-11,Centaurea scabiosa,-,371,Biel/Bienne,SP,4326,7.26434704,47.14421585,POINT(7.26434704 47.14421585),GM,3,O,439.1,,SP,
10900987,07/11/21 10:17 AM,Schuessinsel-suze-11,Pastinaca sativa,-,371,Biel/Bienne,SP,4326,7.26430521,47.1442218,POINT(7.26430521 47.1442218),GM,3,O,438.4,439.1,SP,
10900986,07/11/21 10:17 AM,Schuessinsel-suze-11,Artemisia vulgaris,CF,371,Biel/Bienne,SP,4326,7.26429231,47.1442228,POINT(7.26429231 47.1442228),GM,2.5,O,438.4,439.1,SP,
10900985,07/11/21 10:17 AM,Schuessinsel-suze-11,Convolvulus arvensis,-,371,Biel/Bienne,SP,4326,7.26426884,47.14422616,POINT(7.26426884 47.14422616),GM,2.5,O,438.4,439.1,SP,
10900984,07/11/21 10:18 AM,Schuessinsel-suze-11,Calystegia sepium,-,371,Biel/Bienne,SP,4326,7.26426498,47.14423026,POINT(7.26426498 47.14423026),GM,2.5,O,438.4,439.1,SP,
10900983,07/11/21 10:18 AM,Schuessinsel-suze-11,Lathyrus pratensis,-,371,Biel/Bienne,SP,4326,7.2642602,47.1442301,POINT(7.2642602 47.1442301),GM,2.5,O,438.4,439.1,SP,
10900982,07/11/21 10:19 AM,Schuessinsel-suze-11,Daucus carota,-,371,Biel/Bienne,SP,4326,7.26423346,47.14423437,POINT(7.26423346 47.14423437),GM,2.5,O,438.4,,SP,
10900981,07/11/21 10:19 AM,Schuessinsel-suze-11,Sanguisorba minor,-,371,Biel/Bienne,SP,4326,7.26423346,47.14423437,POINT(7.26423346 47.14423437),GM,2,O,438.4,,SP,
10900980,07/11/21 10:19 AM,Schuessinsel-suze-11,Cirsium arvense,-,371,Biel/Bienne,SP,4326,7.26423346,47.14423437,POINT(7.26423346 47.14423437),GM,2.5,O,438.4,,SP,
10900979,07/11/21 10:19 AM,Schuessinsel-suze-11,Leucanthemum vulgare aggr.,-,371,Biel/Bienne,SP,4326,7.26423346,47.14423437,POINT(7.26423346 47.14423437),GM,2.5,O,438.4,,SP,
10900978,07/11/21 10:19 AM,Schuessinsel-suze-11,Taraxacum sp.,-,371,Biel/Bienne,SP,4326,7.26422232,47.14421991,POINT(7.26422232 47.14421991),GM,3,O,438.4,,SP,
10900977,07/11/21 10:19 AM,Schuessinsel-suze-11,Cichorium intybus,-,371,Biel/Bienne,SP,4326,7.26419248,47.14423085,POINT(7.26419248 47.14423085),GM,3,O,438.4,,SP,
10900976,07/11/21 10:19 AM,Schuessinsel-suze-11,Trifolium pratense,-,371,Biel/Bienne,SP,4326,7.26417764,47.14422934,POINT(7.26417764 47.14422934),GM,3,O,438.4,,SP,
10900975,07/11/21 10:20 AM,Schuessinsel-suze-11,Tragopogon pratensis,-,371,Biel/Bienne,SP,4326,7.26414663,47.14422783,POINT(7.26414663 47.14422783),GM,2.5,O,438.4,,SP,
10900974,07/11/21 10:20 AM,Schuessinsel-suze-11,Erigeron annuus,-,371,Biel/Bienne,SP,4326,7.26414084,47.14421664,POINT(7.26414084 47.14421664),GM,2.5,O,438.4,,SP,
10900972,07/11/21 10:20 AM,Schuessinsel-suze-11,Melilotus officinalis,-,371,Biel/Bienne,SP,4326,7.26412266,47.14420768,POINT(7.26412266 47.14420768),GM,3,O,438.4,,SP,
10900971,07/11/21 10:20 AM,Schuessinsel-suze-11,Rumex obtusifolius,-,371,Biel/Bienne,SP,4326,7.2641043,47.14421832,POINT(7.2641043 47.14421832),GM,2.5,O,438.4,,SP,
10900969,07/11/21 10:20 AM,Schuessinsel-suze-11,Medicago sativa,-,371,Biel/Bienne,SP,4326,7.26407756,47.14422268,POINT(7.26407756 47.14422268),GM,3,O,438.4,,SP,
10900968,07/11/21 10:21 AM,Schuessinsel-suze-11,Hypochaeris sp.,CF,371,Biel/Bienne,SP,4326,7.26398846,47.14423814,POINT(7.26398846 47.14423814),GM,2.5,O,438.4,,SP,
10900967,07/11/21 10:22 AM,Schuessinsel-suze-11,Crepis sp.,-,371,Biel/Bienne,SP,4326,7.2639463,47.14421564,POINT(7.2639463 47.14421564),GM,3,O,437.7,438.4,SP,
10900965,07/11/21 10:24 AM,Schuessinsel-suze-11,Stachys officinalis,-,371,Biel/Bienne,SP,4326,7.26401998,47.1442285,POINT(7.26401998 47.1442285),GM,2.5,O,438.4,,SP,
10900964,07/11/21 10:25 AM,Schuessinsel-suze-11,Knautia arvensis,CF,371,Biel/Bienne,SP,4326,7.26403372,47.14420529,POINT(7.26403372 47.14420529),GM,2.5,O,438.4,,SP,
10900963,07/11/21 10:25 AM,Schuessinsel-suze-11,Urtica dioica,-,371,Biel/Bienne,SP,4326,7.26404613,47.14421857,POINT(7.26404613 47.14421857),GM,3.5,O,438.4,,SP,
10900962,07/11/21 10:25 AM,Schuessinsel-suze-11,Salix alba,-,371,Biel/Bienne,SP,4326,7.26403892,47.14421991,POINT(7.26403892 47.14421991),GM,2.5,O,438.4,,SP,
