date,species,year,biogeo,canton,river,lot,forest,project,city,rch,rmp,rju,fam,res,pri,inv,ode,ns,ongen,ni,cdf,biel,locname,loc_date
2021-06-17,oenothera,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,cygnes-cff-2,"('cygnes-cff-2', '2021-06-17')"
2021-06-17,geranium-robertianum,2,mp,be,X,X,X,X,biel,LC,LC,LC,Geraniaceae,X,X,X,X,X,X,X,cdf,biel,cygnes-cff-2,"('cygnes-cff-2', '2021-06-17')"
2021-06-17,sedum-album,2,mp,be,X,X,X,X,biel,LC,LC,LC,Crassulaceae,X,X,X,X,X,X,X,cdf,biel,cygnes-cff-2,"('cygnes-cff-2', '2021-06-17')"
2021-06-17,cirsium-vulgare,2,mp,be,X,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,cygnes-cff-2,"('cygnes-cff-2', '2021-06-17')"
2021-06-17,sedum-acre,2,mp,be,X,X,X,X,biel,LC,LC,LC,Crassulaceae,X,X,X,X,X,X,X,X,biel,cygnes-cff-2,"('cygnes-cff-2', '2021-06-17')"
2021-06-17,senecio-jacobaea,2,mp,be,X,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,cygnes-cff-2,"('cygnes-cff-2', '2021-06-17')"
2021-06-17,sedum-rupestre,2,mp,be,X,X,X,X,biel,LC,LC,LC,Crassulaceae,X,X,X,X,X,X,X,cdf,biel,cygnes-cff-2,"('cygnes-cff-2', '2021-06-17')"
2021-06-17,tragopogon-pratensis,2,mp,be,X,X,X,X,biel,LC,LC,LC,Asteraceae,1.0,4.0,X,X,X,X,X,cdf,biel,cygnes-cff-2,"('cygnes-cff-2', '2021-06-17')"
2021-06-17,papaver,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,cygnes-cff-2,"('cygnes-cff-2', '2021-06-17')"
2021-06-17,senecio-vulgaris,2,mp,be,X,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,cygnes-cff-2,"('cygnes-cff-2', '2021-06-17')"
2021-06-17,galium-mollugo,2,mp,be,X,X,X,X,biel,LC,DD,DD,Rubiaceae,X,X,X,X,X,X,X,cdf,biel,cygnes-cff-2,"('cygnes-cff-2', '2021-06-17')"
2021-06-17,petrorhagia-saxifraga,2,mp,be,X,X,X,X,biel,LC,NT,NT,Caryophyllaceae,X,X,X,X,X,X,X,cdf,X,cygnes-cff-2,"('cygnes-cff-2', '2021-06-17')"
2021-06-17,medicago-lupulina,2,mp,be,X,X,X,X,biel,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel,cygnes-cff-2,"('cygnes-cff-2', '2021-06-17')"
2021-06-17,sanguisorba-minor,2,mp,be,X,X,X,X,biel,LC,LC,LC,Rosaceae,X,X,X,X,X,X,X,cdf,biel,cygnes-cff-2,"('cygnes-cff-2', '2021-06-17')"
2021-06-17,centaurea-jacea,2,mp,be,X,X,X,X,biel,LC,LC,LC,Asteraceae,2.0,3.0,X,X,X,X,X,cdf,biel,cygnes-cff-2,"('cygnes-cff-2', '2021-06-17')"
2021-06-17,hypericum,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,cygnes-cff-2,"('cygnes-cff-2', '2021-06-17')"
2021-06-17,geum-urbanum,2,mp,be,X,X,X,X,biel,LC,LC,LC,Rosaceae,X,X,X,X,X,X,X,cdf,biel,cygnes-cff-2,"('cygnes-cff-2', '2021-06-17')"
2021-06-17,trifolium-pratense,2,mp,be,X,X,X,X,biel,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel,cygnes-cff-2,"('cygnes-cff-2', '2021-06-17')"
2021-06-17,crepis,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,cygnes-cff-2,"('cygnes-cff-2', '2021-06-17')"
2021-06-17,buglossoides-arvensis,2,mp,be,X,X,X,X,biel,NT,EN,EN,Boraginaceae,X,X,X,X,X,X,X,X,biel,cygnes-cff-2,"('cygnes-cff-2', '2021-06-17')"
2021-06-17,geum-urbanum,2,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Rosaceae,X,X,X,X,X,X,X,cdf,biel,holunderweg-madretschkanal-6,"('holunderweg-madretschkanal-6', '2021-06-17')"
2021-06-17,sambucus-nigra,2,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Adoxaceae,X,X,X,X,X,X,X,cdf,biel,holunderweg-madretschkanal-6,"('holunderweg-madretschkanal-6', '2021-06-17')"
2021-06-17,urtica-dioica,2,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Urticaceae,X,X,X,X,X,X,X,cdf,biel,holunderweg-madretschkanal-6,"('holunderweg-madretschkanal-6', '2021-06-17')"
2021-06-17,senecio-jacobaea,2,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,holunderweg-madretschkanal-6,"('holunderweg-madretschkanal-6', '2021-06-17')"
2021-06-17,plantago-lanceolata,2,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Plantaginaceae,X,X,X,X,X,X,X,cdf,biel,holunderweg-madretschkanal-6,"('holunderweg-madretschkanal-6', '2021-06-17')"
2021-06-17,geranium-pyrenaicum,2,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Geraniaceae,X,X,X,X,X,X,X,cdf,biel,holunderweg-madretschkanal-6,"('holunderweg-madretschkanal-6', '2021-06-17')"
2021-06-17,equisetum-arvense,2,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Equisetaceae,X,X,X,X,X,X,X,cdf,biel,holunderweg-madretschkanal-6,"('holunderweg-madretschkanal-6', '2021-06-17')"
2021-06-17,ranunculus-ficaria,2,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Ranunculaceae,X,X,X,X,X,X,X,cdf,biel,holunderweg-madretschkanal-6,"('holunderweg-madretschkanal-6', '2021-06-17')"
2021-06-17,convolvulus-arvensis,2,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Convolvulaceae,X,X,X,X,X,X,X,cdf,biel,holunderweg-madretschkanal-6,"('holunderweg-madretschkanal-6', '2021-06-17')"
2021-06-17,crepis-capillaris,2,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,holunderweg-madretschkanal-6,"('holunderweg-madretschkanal-6', '2021-06-17')"
2021-06-17,taraxacum,2,mp,be,madretschkanal,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,holunderweg-madretschkanal-6,"('holunderweg-madretschkanal-6', '2021-06-17')"
2021-06-17,aegopodium-podagraria,2,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Apiaceae,X,X,X,X,X,X,X,cdf,biel,holunderweg-madretschkanal-6,"('holunderweg-madretschkanal-6', '2021-06-17')"
2021-06-17,ranunculus,2,mp,be,madretschkanal,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,holunderweg-madretschkanal-6,"('holunderweg-madretschkanal-6', '2021-06-17')"
2021-06-17,trifolium-repens,2,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel,holunderweg-madretschkanal-6,"('holunderweg-madretschkanal-6', '2021-06-17')"
2021-06-17,trifolium-medium,2,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel,holunderweg-madretschkanal-6,"('holunderweg-madretschkanal-6', '2021-06-17')"
2021-06-17,ligustrum-vulgare,2,,,,,,,,LC,LC,LC,Oleaceae,X,X,X,X,X,X,X,X,biel,random,"('random', '2021-06-17')"
2021-06-19,cichorium-intybus,2,mp,be,suze,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,buerenstrasse-suze-1,"('buerenstrasse-suze-1', '2021-06-19')"
2021-06-19,trifolium-pratense,2,mp,be,suze,X,X,X,biel,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel,buerenstrasse-suze-1,"('buerenstrasse-suze-1', '2021-06-19')"
2021-06-19,hypericum-maculatum,2,mp,be,suze,X,X,X,biel,LC,LC,LC,Hypericaceae,X,X,X,X,X,X,X,cdf,biel,buerenstrasse-suze-1,"('buerenstrasse-suze-1', '2021-06-19')"
2021-06-19,eupatorium-cannabinum,2,mp,be,suze,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,X,biel,buerenstrasse-suze-1,"('buerenstrasse-suze-1', '2021-06-19')"
2021-06-19,erigeron-annuus,2,mp,be,suze,X,X,X,biel,X,X,X,X,X,X,BL,X,X,X,X,cdf,biel,buerenstrasse-suze-1,"('buerenstrasse-suze-1', '2021-06-19')"
2021-06-19,rumex,2,mp,be,suze,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,buerenstrasse-suze-1,"('buerenstrasse-suze-1', '2021-06-19')"
2021-06-19,veronica-beccabunga,2,mp,be,suze,X,X,X,biel,LC,LC,LC,Plantaginaceae,X,X,X,X,X,X,X,cdf,biel,buerenstrasse-suze-1,"('buerenstrasse-suze-1', '2021-06-19')"
2021-06-19,papaver,2,mp,be,suze,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,buerenstrasse-suze-1,"('buerenstrasse-suze-1', '2021-06-19')"
2021-06-19,solidago,2,mp,be,suze,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,buerenstrasse-suze-1,"('buerenstrasse-suze-1', '2021-06-19')"
2021-06-19,lepidium,2,mp,be,suze,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,buerenstrasse-suze-1,"('buerenstrasse-suze-1', '2021-06-19')"
2021-06-19,acinos-arvensis,2,mp,be,suze,X,X,X,biel,LC,LC,LC,Lamiaceae,X,X,X,X,X,X,X,X,biel,buerenstrasse-suze-1,"('buerenstrasse-suze-1', '2021-06-19')"
2021-06-19,crepis,2,mp,be,suze,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,buerenstrasse-suze-1,"('buerenstrasse-suze-1', '2021-06-19')"
2021-06-19,sedum-album,2,mp,be,suze,X,X,X,biel,LC,LC,LC,Crassulaceae,X,X,X,X,X,X,X,cdf,biel,buerenstrasse-suze-1,"('buerenstrasse-suze-1', '2021-06-19')"
2021-06-19,sedum-acre,2,mp,be,suze,X,X,X,biel,LC,LC,LC,Crassulaceae,X,X,X,X,X,X,X,X,biel,buerenstrasse-suze-1,"('buerenstrasse-suze-1', '2021-06-19')"
2021-06-19,senecio-inaequidens,2,mp,be,suze,X,X,X,biel,X,X,X,X,X,X,BL,ODE,X,X,X,X,biel,buerenstrasse-suze-1,"('buerenstrasse-suze-1', '2021-06-19')"
2021-06-19,sambucus-nigra,2,mp,be,suze,X,X,X,biel,LC,LC,LC,Adoxaceae,X,X,X,X,X,X,X,cdf,biel,buerenstrasse-suze-1,"('buerenstrasse-suze-1', '2021-06-19')"
2021-06-19,crepis-capillaris,2,mp,be,suze,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,buerenstrasse-suze-1,"('buerenstrasse-suze-1', '2021-06-19')"
2021-06-19,potentilla-reptans,2,mp,be,suze,X,X,X,biel,LC,LC,LC,Rosaceae,X,X,X,X,X,X,X,X,biel,buerenstrasse-suze-1,"('buerenstrasse-suze-1', '2021-06-19')"
2021-06-19,senecio-inaequidens,2,mp,be,suze,X,X,X,biel,X,X,X,X,X,X,BL,ODE,X,X,X,X,biel,parc-renfer-suze-1,"('parc-renfer-suze-1', '2021-06-19')"
2021-06-19,lepidium,2,mp,be,suze,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,parc-renfer-suze-1,"('parc-renfer-suze-1', '2021-06-19')"
2021-06-19,malva-alcea,2,mp,be,suze,X,X,X,biel,LC,NT,NT,Malvaceae,X,X,X,X,X,X,X,X,biel,parc-renfer-suze-1,"('parc-renfer-suze-1', '2021-06-19')"
2021-06-19,achillea-millefolium,2,mp,be,suze,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,parc-renfer-suze-1,"('parc-renfer-suze-1', '2021-06-19')"
2021-06-19,echium-vulgare,2,mp,be,suze,X,X,X,biel,LC,LC,LC,Boraginaceae,X,X,X,X,X,X,X,X,biel,parc-renfer-suze-1,"('parc-renfer-suze-1', '2021-06-19')"
2021-06-19,medicago-sativa,2,mp,be,suze,X,X,X,biel,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel,parc-renfer-suze-1,"('parc-renfer-suze-1', '2021-06-19')"
2021-06-19,sedum-album,2,mp,be,suze,X,X,X,biel,LC,LC,LC,Crassulaceae,X,X,X,X,X,X,X,cdf,biel,parc-renfer-suze-1,"('parc-renfer-suze-1', '2021-06-19')"
2021-06-19,solidago,2,mp,be,suze,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,parc-renfer-suze-1,"('parc-renfer-suze-1', '2021-06-19')"
2021-06-19,sonchus-oleraceus,2,mp,be,suze,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,parc-renfer-suze-1,"('parc-renfer-suze-1', '2021-06-19')"
2021-06-19,lepidium,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,brueggstrasse-area-1,"('brueggstrasse-area-1', '2021-06-19')"
2021-06-19,sisymbrium-officinale,2,mp,be,X,X,X,X,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,X,biel,brueggstrasse-area-1,"('brueggstrasse-area-1', '2021-06-19')"
2021-06-19,erigeron-annuus,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,BL,X,X,X,X,cdf,biel,brueggstrasse-area-1,"('brueggstrasse-area-1', '2021-06-19')"
2021-06-19,taraxacum,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,brueggstrasse-area-1,"('brueggstrasse-area-1', '2021-06-19')"
2021-06-19,plantago-lanceolata,2,mp,be,X,X,X,X,biel,LC,LC,LC,Plantaginaceae,X,X,X,X,X,X,X,cdf,biel,brueggstrasse-area-1,"('brueggstrasse-area-1', '2021-06-19')"
2021-06-19,rubus,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,brueggstrasse-area-1,"('brueggstrasse-area-1', '2021-06-19')"
2021-06-19,matricaria-discoidea,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,cdf,biel,brueggstrasse-area-1,"('brueggstrasse-area-1', '2021-06-19')"
2021-06-19,sedum-album,2,mp,be,X,X,X,X,biel,LC,LC,LC,Crassulaceae,X,X,X,X,X,X,X,cdf,biel,brueggstrasse-area-1,"('brueggstrasse-area-1', '2021-06-19')"
2021-06-19,sedum-rupestre,2,mp,be,X,X,X,X,biel,LC,LC,LC,Crassulaceae,X,X,X,X,X,X,X,cdf,biel,brueggstrasse-area-1,"('brueggstrasse-area-1', '2021-06-19')"
2021-06-19,crepis,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,brueggstrasse-area-1,"('brueggstrasse-area-1', '2021-06-19')"
2021-06-19,lactuca,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,brueggstrasse-area-1,"('brueggstrasse-area-1', '2021-06-19')"
2021-06-19,galium-aparine,2,mp,be,X,X,X,X,biel,LC,LC,LC,Rubiaceae,X,X,X,X,X,X,X,cdf,biel,brueggstrasse-area-1,"('brueggstrasse-area-1', '2021-06-19')"
2021-06-19,galium,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,X,X,brueggstrasse-area-1,"('brueggstrasse-area-1', '2021-06-19')"
2021-06-19,achillea-millefolium,2,mp,be,X,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,lokomotivdepot-berm-1,"('lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,erigeron-annuus,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,BL,X,X,X,X,cdf,biel,lokomotivdepot-berm-1,"('lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,silene-vulgaris,2,mp,be,X,X,X,X,biel,LC,LC,LC,Caryophyllaceae,X,X,X,X,X,X,X,cdf,biel,lokomotivdepot-berm-1,"('lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,lotus-corniculatus,2,mp,be,X,X,X,X,biel,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel,lokomotivdepot-berm-1,"('lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,trifolium-pratense,2,mp,be,X,X,X,X,biel,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel,lokomotivdepot-berm-1,"('lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,trifolium-repens,2,mp,be,X,X,X,X,biel,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel,lokomotivdepot-berm-1,"('lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,centaurea-jacea,2,mp,be,X,X,X,X,biel,LC,LC,LC,Asteraceae,2.0,3.0,X,X,X,X,X,cdf,biel,lokomotivdepot-berm-1,"('lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,galium-mollugo,2,mp,be,X,X,X,X,biel,LC,DD,DD,Rubiaceae,X,X,X,X,X,X,X,cdf,biel,lokomotivdepot-berm-1,"('lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,securigera-varia,2,mp,be,X,X,X,X,biel,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,X,biel,lokomotivdepot-berm-1,"('lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,medicago-sativa,2,mp,be,X,X,X,X,biel,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel,lokomotivdepot-berm-1,"('lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,lotus-corniculatus,2,mp,be,X,X,X,X,biel,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel,lokomotivdepot-berm-1,"('lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,plantago-lanceolata,2,mp,be,X,X,X,X,biel,LC,LC,LC,Plantaginaceae,X,X,X,X,X,X,X,cdf,biel,lokomotivdepot-berm-1,"('lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,picris-hieracioides,2,mp,be,X,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,X,biel,lokomotivdepot-berm-1,"('lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,reseda-lutea,2,mp,be,X,X,X,X,biel,LC,LC,LC,Resedaceae,X,X,X,X,X,X,X,cdf,biel,lokomotivdepot-berm-1,"('lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,sedum-acre,2,mp,be,X,X,X,X,biel,LC,LC,LC,Crassulaceae,X,X,X,X,X,X,X,X,biel,lokomotivdepot-berm-1,"('lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,salvia-pratensis,2,mp,be,X,X,X,X,biel,LC,LC,LC,Lamiaceae,X,X,X,X,X,X,X,cdf,biel,lokomotivdepot-berm-1,"('lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,daucus-carota,2,mp,be,X,X,X,X,biel,LC,LC,LC,Apiaceae,X,X,X,X,X,X,X,cdf,biel,lokomotivdepot-berm-1,"('lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,knautia-arvensis,2,mp,be,X,X,X,X,biel,LC,LC,LC,Caprifoliaceae,X,X,X,X,X,X,X,cdf,biel,lokomotivdepot-berm-1,"('lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,thymus-pulegioides,2,mp,be,X,X,X,X,biel,NT,VU,VU,Lamiaceae,X,X,X,X,X,X,X,X,biel,lokomotivdepot-berm-1,"('lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,convolvulus-arvensis,2,mp,be,X,X,X,X,biel,LC,LC,LC,Convolvulaceae,X,X,X,X,X,X,X,cdf,biel,lokomotivdepot-berm-1,"('lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,rosa,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,lokomotivdepot-berm-1,"('lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,hypericum,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,lokomotivdepot-berm-1,"('lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,sanguisorba-minor,2,mp,be,X,X,X,X,biel,LC,LC,LC,Rosaceae,X,X,X,X,X,X,X,cdf,biel,lokomotivdepot-berm-1,"('lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,equisetum-arvense,2,mp,be,X,X,X,X,biel,LC,LC,LC,Equisetaceae,X,X,X,X,X,X,X,cdf,biel,lokomotivdepot-berm-1,"('lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,cirsium-vulgare,2,mp,be,X,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,lokomotivdepot-berm-1,"('lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,lactuca,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,lokomotivdepot-berm-1,"('lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,echium-vulgare,2,mp,be,X,X,X,X,biel,LC,LC,LC,Boraginaceae,X,X,X,X,X,X,X,X,biel,lokomotivdepot-berm-1,"('lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,senecio-jacobaea,2,mp,be,X,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,lokomotivdepot-berm-1,"('lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,papaver,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,lokomotivdepot-berm-1,"('lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,potentilla-reptans,2,mp,be,X,X,X,X,biel,LC,LC,LC,Rosaceae,X,X,X,X,X,X,X,X,biel,lokomotivdepot-berm-1,"('lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,vicia-cracca,2,mp,be,X,X,X,X,biel,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel,lokomotivdepot-berm-2,"('lokomotivdepot-berm-2', '2021-06-19')"
2021-06-19,asperula-cynanchica,2,mp,be,X,X,X,X,biel,LC,LC,LC,Rubiaceae,X,X,X,X,X,X,X,X,biel,lokomotivdepot-berm-2,"('lokomotivdepot-berm-2', '2021-06-19')"
2021-06-19,anthyllis-vulneraria,2,mp,be,X,X,X,X,biel,LC,LC,LC,Fabaceae,1.0,4.0,X,X,X,X,X,cdf,biel,lokomotivdepot-berm-2,"('lokomotivdepot-berm-2', '2021-06-19')"
2021-06-19,sedum-acre,2,mp,be,X,X,X,X,biel,LC,LC,LC,Crassulaceae,X,X,X,X,X,X,X,X,biel,lokomotivdepot-berm-2,"('lokomotivdepot-berm-2', '2021-06-19')"
2021-06-19,thymus,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,lokomotivdepot-berm-2,"('lokomotivdepot-berm-2', '2021-06-19')"
2021-06-19,trifolium-repens,2,mp,be,X,X,X,X,biel,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel,lokomotivdepot-berm-2,"('lokomotivdepot-berm-2', '2021-06-19')"
2021-06-19,sanguisorba-minor,2,mp,be,X,X,X,X,biel,LC,LC,LC,Rosaceae,X,X,X,X,X,X,X,cdf,biel,lokomotivdepot-berm-2,"('lokomotivdepot-berm-2', '2021-06-19')"
2021-06-19,senecio-jacobaea,2,mp,be,X,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,lokomotivdepot-berm-2,"('lokomotivdepot-berm-2', '2021-06-19')"
2021-06-19,lotus-corniculatus,2,mp,be,X,X,X,X,biel,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel,lokomotivdepot-berm-2,"('lokomotivdepot-berm-2', '2021-06-19')"
2021-06-19,knautia-arvensis,2,mp,be,X,X,X,X,biel,LC,LC,LC,Caprifoliaceae,X,X,X,X,X,X,X,cdf,biel,lokomotivdepot-berm-2,"('lokomotivdepot-berm-2', '2021-06-19')"
2021-06-19,onobrychis-viciifolia,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,cdf,biel,lokomotivdepot-berm-2,"('lokomotivdepot-berm-2', '2021-06-19')"
2021-06-19,salvia-pratensis,2,mp,be,X,X,X,X,biel,LC,LC,LC,Lamiaceae,X,X,X,X,X,X,X,cdf,biel,lokomotivdepot-berm-2,"('lokomotivdepot-berm-2', '2021-06-19')"
2021-06-19,medicago-sativa,2,mp,be,X,X,X,X,biel,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel,lokomotivdepot-berm-2,"('lokomotivdepot-berm-2', '2021-06-19')"
2021-06-19,echium-vulgare,2,mp,be,X,X,X,X,biel,LC,LC,LC,Boraginaceae,X,X,X,X,X,X,X,X,biel,lokomotivdepot-berm-2,"('lokomotivdepot-berm-2', '2021-06-19')"
2021-06-19,silene,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,lokomotivdepot-berm-2,"('lokomotivdepot-berm-2', '2021-06-19')"
2021-06-19,sonchus-oleraceus,2,mp,be,X,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,lokomotivdepot-berm-2,"('lokomotivdepot-berm-2', '2021-06-19')"
2021-06-19,campanula-rotundifolia,2,mp,be,X,X,X,X,biel,LC,LC,LC,Campanulaceae,X,X,X,X,X,X,X,cdf,biel,lokomotivdepot-berm-2,"('lokomotivdepot-berm-2', '2021-06-19')"
2021-06-19,ranunculus,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,lokomotivdepot-berm-2,"('lokomotivdepot-berm-2', '2021-06-19')"
2021-06-19,crepis,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,lokomotivdepot-berm-2,"('lokomotivdepot-berm-2', '2021-06-19')"
2021-06-19,plantago-lanceolata,2,mp,be,X,X,X,X,biel,LC,LC,LC,Plantaginaceae,X,X,X,X,X,X,X,cdf,biel,lokomotivdepot-berm-2,"('lokomotivdepot-berm-2', '2021-06-19')"
2021-06-19,matricaria-chamomilla,2,mp,be,X,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,X,biel,schmiedweg-box-2,"('schmiedweg-box-2', '2021-06-19')"
2021-06-19,euphorbia-helioscopia,2,mp,be,X,X,X,X,biel,LC,LC,LC,Euphorbiaceae,X,X,X,X,X,X,X,X,biel,schmiedweg-box-2,"('schmiedweg-box-2', '2021-06-19')"
2021-06-19,senecio-vulgaris,2,mp,be,X,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,schmiedweg-box-2,"('schmiedweg-box-2', '2021-06-19')"
2021-06-19,chenopodium-album,2,mp,be,X,X,X,X,biel,LC,LC,LC,Amaranthaceae,X,X,X,X,X,X,X,cdf,biel,schmiedweg-box-2,"('schmiedweg-box-2', '2021-06-19')"
