Taxon ID InfoSpecies,groupe d'organisme,org. abrév., ID taxon,nom du taxon,Synonymes utiles,nom allemand,nom français,nom italien,priorité,menace,responsabilité,nécessité de prendre des mesures,nécessité de surveiller les populations,connaissances suffisantes?,techniques connues?,BE,JU
infoflora:241800,Gefässpflanzen,TRAC,241800,Liparis loeselii (L.) Rich.,,Zwiebelorchis,Liparis de Loesel,Liparide,4,VU,1,1,2,2,1,A,0
infoflora:242400,Gefässpflanzen,TRAC,242400,Littorella uniflora (L.) Asch.,,Strandling,Littorelle uniflore,Littorella,3,EN,1,2,2,2,1,A,C
infoflora:242900,Gefässpflanzen,TRAC,242900,Lolium remotum Schrank,,Flachs-Lolch,Ivraie à épillets espacés,Loglio del lino,2,CR(PE),1,99,0,0,0,C,D
infoflora:243000,Gefässpflanzen,TRAC,243000,Lolium rigidum Gaudin,,Steifer Lolch,Ivraie raide,Loglio rigido,4,VU,1,1,0,1,0,C,D
infoflora:243100,Gefässpflanzen,TRAC,243100,Lolium temulentum L.,,Taumel-Lolch,Ivraie enivrante,Loglio ubriacante,2,CR,1,1,1,1,0,D,D
infoflora:243200,Gefässpflanzen,TRAC,243200,Lomatogonium carinthiacum (Wulfen) Rchb.,,Saumnarbe,Lomatogonium de Carinthie,Genzianella di Carinzia,3,EN,1,2,2,2,1,0,0
infoflora:243300,Gefässpflanzen,TRAC,243300,Lomelosia graminifolia (L.) Greuter & Burdet,,Grasblättrige Skabiose,Lomélosie à feuilles de graminée,Vedovina strisciante,4,VU,1,1,1,1,0,0,0
infoflora:243700,Gefässpflanzen,TRAC,243700,Lonicera etrusca Santi,,Toskanisches Geissblatt,Chèvrefeuille de Toscane,Caprifoglio etrusco,4,NT,2,0,0,1,0,0,0
infoflora:245300,Gefässpflanzen,TRAC,245300,Ludwigia palustris (L.) Elliott,,Heusenkraut,Ludwigie des marais,Porracchia dei fossi,2,CR,1,2,2,2,1,D,0
infoflora:249400,Gefässpflanzen,TRAC,249400,Lycopodiella inundata (L.) Holub,,Moorbärlapp,Lycopode inondé,Licopodio inondato,4,VU,1,1,1,1,0,A,0
infoflora:251700,Gefässpflanzen,TRAC,251700,Lysimachia thyrsiflora L.,,Strauss-Gilbweiderich,Lysimaque à fleurs en thyrse,Mazza d'oro tirsiflora,4,VU,1,2,2,2,1,A,C
infoflora:251900,Gefässpflanzen,TRAC,251900,Lythrum hyssopifolia L.,,Ysop-Weiderich,Lythrum à feuilles d'hysope,Salcerella con foglie d'issopo,2,CR,1,2,2,2,1,A,0
infoflora:252000,Gefässpflanzen,TRAC,252000,Lythrum portula (L.) D. A. Webb,,Sumpfquendel,Lythrum pourpier,Salcerella erba portula,3,EN,1,2,2,2,1,C,A
infoflora:252600,Gefässpflanzen,TRAC,252600,Malaxis monophyllos (L.) Sw.,,Einblatt,Malaxis à une feuille,Microstile,4,VU,1,1,1,1,0,A,0
infoflora:253800,Gefässpflanzen,TRAC,253800,Marrubium vulgare L.,,Andorn,Marrube commun,Marrubio comune,3,EN,1,1,0,1,0,C,C
infoflora:253900,Gefässpflanzen,TRAC,253900,Marsilea quadrifolia L.,,Kleefarn,Marsilée à quatre feuilles,Trifoglio acquatico comune,2,CR,1,2,2,2,1,A,A
infoflora:254500,Gefässpflanzen,TRAC,254500,Matteuccia struthiopteris (L.) Tod.,,Straussfarn,Fougère autruche,Felce penna di struzzo,4,VU,1,1,1,1,0,0,0
infoflora:254700,Gefässpflanzen,TRAC,254700,Matthiola valesiaca Boiss.,,Walliser Levkoje,Violier du Valais,Violaciocca alpina,2,VU,3,2,2,1,0,0,0
infoflora:256200,Gefässpflanzen,TRAC,256200,Melampyrum arvense L.,,Acker-Wachtelweizen,Mélampyre des champs,Spigarola campestre,4,VU,1,1,1,1,0,A,A
infoflora:256400,Gefässpflanzen,TRAC,256400,Melampyrum nemorosum L.,,Hain-Wachtelweizen,Mélampyre des bois,Spigarola violacea,2,EN,2,2,2,2,1,A,D
infoflora:257000,Gefässpflanzen,TRAC,257000,Melica transsilvanica Schur,,Siebenbürgisches Perlgras,Mélique de Transsylvanie,Melica di Transilvania,4,VU,1,1,1,1,0,0,0
infoflora:258300,Gefässpflanzen,TRAC,258300,Mentha pulegium L.,,Polei-Minze,Menthe pouliot,Menta poleggio,3,EN,1,2,1,2,1,D,0
infoflora:259000,Gefässpflanzen,TRAC,259000,Mercurialis ovata Sternb. & Hoppe,,Eiblättriges Bingelkraut,Mercuriale à feuilles ovales,Mercorella ovale,3,VU,2,1,1,1,0,0,0
infoflora:259200,Gefässpflanzen,TRAC,259200,Mespilus germanica L.,,Mispel,Néflier d'Allemagne,Nespolo volgare,4,VU,1,1,1,1,0,A,0
infoflora:259300,Gefässpflanzen,TRAC,259300,Meum athamanticum Jacq.,,Bärenwurz,Fenouil des Alpes,Finocchiello,4,VU,1,1,1,1,0,A,0
infoflora:259500,Gefässpflanzen,TRAC,259500,Micropus erectus L.,,Falzblume,Micrope dressé,Bambagia senza pappo,2,CR,1,2,1,2,1,0,0
infoflora:259600,Gefässpflanzen,TRAC,259600,Micropyrum tenellum (L.) Link,,Kies-Dünnschwanz,Fétuque délicate,Festuca annuale,2,CR(PE),1,99,0,0,0,0,0
infoflora:260300,Gefässpflanzen,TRAC,260300,Minuartia biflora (L.) Schinz & Thell.,,Zweiblütige Miere,Minuartie à deux fleurs,Minuartia biflora,4,LC,3,0,0,1,0,B,0
infoflora:260400,Gefässpflanzen,TRAC,260400,Minuartia capillacea (All.) Graebn.,,Feinblättrige Miere,Minuartie à feuilles capillaires,Minuartia capillare,4,VU,1,1,0,1,0,0,0
infoflora:260600,Gefässpflanzen,TRAC,260600,Minuartia cherlerioides subsp. rionii (Gremli) Friedrich,,Behaarte Polster-Miere,Minuartie coussinet,Minuartia di Rion,2,VU,3,1,1,2,1,0,0
infoflora:261900,Gefässpflanzen,TRAC,261900,Minuartia stricta (Sw.) Hiern,,Steife Miere,Minuartie raide,Minuartia rigida,2,RE,1,99,0,0,0,0,0
infoflora:262200,Gefässpflanzen,TRAC,262200,Minuartia viscosa (Schreb.) Schinz & Thell.,,Klebrige Miere,Minuartie visqueuse,Minuartia vischiosa,1,EN,3,1,2,1,0,0,0
infoflora:262300,Gefässpflanzen,TRAC,262300,Misopates orontium (L.) Raf.,,Feldlöwenmaul,Misopatès orontium,Gallinetta comune,4,VU,1,1,0,1,0,A,C
infoflora:263100,Gefässpflanzen,TRAC,263100,Moenchia erecta (L.) G. Gaertn. & al.,,Vierzählige Weissmiere,Moenchie dressée,Peverina eretta,2,RE,1,99,0,0,0,0,0
infoflora:263200,Gefässpflanzen,TRAC,263200,Moenchia mantica (L.) Bartl.,,Fünfzählige Weissmiere,Moenchie de Vérone,Peverina di Mantico,3,EN,1,2,2,2,1,D,0
infoflora:264100,Gefässpflanzen,TRAC,264100,Montia fontana L. subsp. fontana,,Bach-Quellkraut,Montie des fontaines,Pendolino delle fonti,4,VU,1,2,2,2,1,0,0
infoflora:264200,Gefässpflanzen,TRAC,264200,Montia fontana subsp. amporitana Sennen,,Portugiesisches Quellkraut,Montie d'Ampurias,Pendolino lusitanico,2,CR(PE),1,99,0,0,0,0,0
infoflora:264300,Gefässpflanzen,TRAC,264300,Montia fontana subsp. chondrosperma (Fenzl) Walters,,Acker-Quellkraut,Montie à graines cartilagineuses,Pendolino minore,2,CR,1,2,1,2,1,D,0
infoflora:265200,Gefässpflanzen,TRAC,265200,Muscari botryoides (L.) Mill.,,Hellblaue Bisamhyazinthe,Muscari botryoïde,Muscari azzurro,4,VU,1,1,1,1,0,A,0
infoflora:266000,Gefässpflanzen,TRAC,266000,Myosotis cespitosa Schultz,,Rasiges Vergissmeinnicht,Myosotis gazonnant,Nontiscordardimé dei canneti,4,VU,1,1,1,1,0,A,A
infoflora:266200,Gefässpflanzen,TRAC,266200,Myosotis discolor Pers.,,Farbwechselndes Vergissmeinnicht,Myosotis versicolore,Nontiscordardimé cangiante,3,EN,1,2,1,2,1,A,A
infoflora:266360,Gefässpflanzen,TRAC,266360,Myosotis minutiflora Boiss. & Reut.,,Kleinblütiges Vergissmeinnicht,Myosotis à fleurs minuscules,Nontiscordardimé a fiori minuti,3,VU,2,0,0,1,0,0,0
infoflora:266700,Gefässpflanzen,TRAC,266700,Myosotis rehsteineri Wartm.,,Bodensee-Vergissmeinnicht,Myosotis de Rehsteiner,Nontiscordardimé di Rehsteiner,1,EN,3,2,2,2,1,0,0
infoflora:267400,Gefässpflanzen,TRAC,267400,Myosurus minimus L.,,Mäuseschwanz,Myosure minime,Coda di topo,2,CR,1,2,2,2,1,D,D
infoflora:267500,Gefässpflanzen,TRAC,267500,Myricaria germanica (L.) Desv.,,Tamariske,Tamarin d'Allemagne,Tamerici alpino,4,VU,1,2,2,2,1,A,0
infoflora:267600,Gefässpflanzen,TRAC,267600,Myriophyllum alterniflorum DC.,,Armblütiges Tausendblatt,Myriophylle à fleurs alternes,Millefoglio d'acqua gracile,3,EN,1,2,2,2,1,0,0
infoflora:268200,Gefässpflanzen,TRAC,268200,Najas flexilis (Willd.) Rostk. & W. L. E. Schmidt,,Biegsames Nixenkraut,Naïade flexible,Ranocchina flessibile,2,RE,1,99,1,1,0,0,0
infoflora:268500,Gefässpflanzen,TRAC,268500,Najas minor All.,,Kleines Nixenkraut,Petite naïade,Ranocchina minore,3,EN,1,2,1,2,1,A,0
infoflora:269400,Gefässpflanzen,TRAC,269400,Narcissus ×verbanensis (Herb.) M. Roem.,,Langensee-Narzisse,Narcisse du Lac Majeur,Narciso del Lago Maggiore,2,VU,3,1,1,1,0,0,0
infoflora:269800,Gefässpflanzen,TRAC,269800,Nasturtium microphyllum (Boenn.) Rchb.,,Kleinblättrige Brunnenkresse,Cresson à petites feuilles,Crescione tetraploide,3,EN,1,2,2,2,1,A,0
infoflora:270200,Gefässpflanzen,TRAC,270200,Nepeta cataria L.,,Echte Katzenminze,Herbe aux chats,Erba dei gatti,3,EN,1,1,0,1,0,A,C
infoflora:270400,Gefässpflanzen,TRAC,270400,Nepeta nuda L.,,Kahle Katzenminze,Népéta glabre,Gattaia glabra,3,VU,2,1,1,1,0,0,0
infoflora:270695,Gefässpflanzen,TRAC,270695,Neslia paniculata (L.) Desv.,,Kugelfrüchtiges Ackernüsschen,Neslie paniculée,Neslia comune,3,EN,1,2,0,2,1,D,0
infoflora:271300,Gefässpflanzen,TRAC,271300,Nigella arvensis L.,,Acker-Schwarzkümmel,Nigelle des champs,Damigella campestre,2,CR,1,2,2,1,0,A,A
infoflora:271450,Gefässpflanzen,TRAC,271450,Nigritella austriaca (Teppner & E. Klein) P. Delforge,,Österreicher Männertreu,Nigritelle d'Autriche,Nigritella austriaca,4,VU,1,2,1,2,1,A,A
infoflora:271800,Gefässpflanzen,TRAC,271800,Nigritella rubra (Wettst.) K. Richt.,,Rotes Männertreu,Nigritelle rouge,Nigritella rossa,4,NT,2,0,0,1,0,A,0
infoflora:272200,Gefässpflanzen,TRAC,272200,Notholaena marantae (L.) Desv.,,Pelzfarn,Cheilanthès de Maranta,Felcetta lanosa,3,EN,1,1,2,2,1,0,0
infoflora:272400,Gefässpflanzen,TRAC,272400,Nuphar pumila (Timm) DC.,,Kleine Teichrose,Nénufar nain,Ninfea minore,1,EN,3,2,2,2,1,0,0
infoflora:273150,Gefässpflanzen,TRAC,273150,Odontites vernus (Bellardi) Dumort.,,Früher Roter Zahntrost,Odontitès du printemps,Perlina rossa,3,EN,1,1,0,1,0,A,C
infoflora:273400,Gefässpflanzen,TRAC,273400,Odontites viscosus (L.) Clairv.,,Klebriger Zahntrost,Odontitès visqueux,Perlina vischiosa,3,VU,2,1,1,1,0,0,0
infoflora:273500,Gefässpflanzen,TRAC,273500,Odontites vulgaris Moench,,Später Roter Zahntrost,Odontitès tardif,Perlina tardiva,4,VU,1,1,0,1,0,A,A
infoflora:273600,Gefässpflanzen,TRAC,273600,Oenanthe aquatica (L.) Poir.,,Wasserfenchel,Oenanthe aquatique,Finocchio acquatico cicutario,3,EN,1,2,2,2,1,D,A
infoflora:273700,Gefässpflanzen,TRAC,273700,Oenanthe fistulosa L.,,Röhrige Rebendolde,Oenanthe fistuleuse,Finocchio acquatico tubuloso,3,EN,1,2,2,2,1,A,D
infoflora:273900,Gefässpflanzen,TRAC,273900,Oenanthe lachenalii C. C. Gmel.,,Lachenals Rebendolde,Oenanthe de Lachenal,Finocchio acquatico di Lachenal,2,CR,1,2,2,2,1,A,0
infoflora:274000,Gefässpflanzen,TRAC,274000,Oenanthe peucedanifolia Pollich,,Schmalblättrige Rebendolde,Oenanthe à feuilles de peucédan,Finocchio acquatico napolino,2,CR,1,2,2,2,1,0,0
infoflora:276900,Gefässpflanzen,TRAC,276900,Onopordum acanthium L.,,Eselsdistel,Onoporde acanthe,Onopordo tomentoso,4,VU,1,1,0,1,0,A,A
infoflora:277200,Gefässpflanzen,TRAC,277200,Onosma helvetica (A. DC.) Boiss.,,Penninische Lotwurz,Onosma de Suisse,Viperina elvetica,1,EN,3,2,2,2,1,0,0
infoflora:277400,Gefässpflanzen,TRAC,277400,Onosma pseudoarenaria Schur,,Schweizer Lotwurz,Onosma du Valais,Viperina pseudoarenaria,3,VU,2,1,1,1,0,0,0
infoflora:277900,Gefässpflanzen,TRAC,277900,Ophioglossum vulgatum L.,,Natterzunge,Langue de serpent,Ofioglosso comune,4,VU,1,1,1,1,0,A,B
infoflora:277950,Gefässpflanzen,TRAC,277950,Ophrys apifera Huds.,,Bienen-Ragwurz,Ophrys abeille,Ofride fior delle Api,4,VU,1,1,1,1,0,A,A
infoflora:278300,Gefässpflanzen,TRAC,278300,Ophrys araneola Rchb.,,Spinnen-Ragwurz,Ophrys araignée précoce,Ofride verde-bruna minore,4,VU,1,1,1,1,0,B,A
infoflora:278900,Gefässpflanzen,TRAC,278900,Ophrys holosericea (Burm. f.) Greuter subsp. holosericea,,Hummel-Ragwurz,Ophrys bourdon,Ofride dei fuchi,4,VU,1,1,1,1,0,A,A
infoflora:279000,Gefässpflanzen,TRAC,279000,Ophrys holosericea subsp. elatior (R. Engel & P. Quentin) H. Baumann & Künkele,,Kleinblütige Hummel-Ragwurz,Ophrys élevé,Ofride dei fuchi maggiore,3,EN,1,2,2,2,1,0,0
infoflora:279100,Gefässpflanzen,TRAC,279100,Ophrys insectifera L.,,Fliegen-Ragwurz,Ophrys mouche,Ofride insettifera,4,VU,1,1,1,1,0,A,A
infoflora:279200,Gefässpflanzen,TRAC,279200,Ophrys sphegodes Mill.,,Wespen-Ragwurz,Ophrys araignée,Ofride verde-bruna,3,EN,1,2,2,2,1,C,A
infoflora:280000,Gefässpflanzen,TRAC,280000,Orchis coriophora L.,,Wanzen-Orchis,Orchis punaise,Orchide cimicina,3,EN,1,2,2,2,1,0,0
infoflora:280700,Gefässpflanzen,TRAC,280700,Orchis laxiflora Lam.,,Lockerblütige Orchis,Orchis à fleurs lâches,Orchide acquatica,2,CR(PE),1,99,1,1,0,0,0
infoflora:281100,Gefässpflanzen,TRAC,281100,Orchis morio L.,,Kleine Orchis,Orchis bouffon,Orchide minore,4,VU,1,1,1,1,0,A,A
infoflora:281200,Gefässpflanzen,TRAC,281200,Orchis pallens L.,,Blasse Orchis,Orchis pâle,Orchide pallida,4,VU,1,1,1,1,0,A,0
infoflora:281300,Gefässpflanzen,TRAC,281300,Orchis palustris Jacq.,,Sumpf-Orchis,Orchis des marais,Orchide palustre,4,VU,1,2,1,2,1,A,0
infoflora:281400,Gefässpflanzen,TRAC,281400,Orchis papilionacea L.,,Schmetterlingsblütige Orchis,Orchis papillon,Orchide a farfalla,2,CR,1,1,2,1,0,0,0
infoflora:281500,Gefässpflanzen,TRAC,281500,Orchis provincialis DC.,,Provenzalische Orchis,Orchis de Provence,Orchide gialla,2,CR,1,2,1,2,1,0,0
infoflora:281600,Gefässpflanzen,TRAC,281600,Orchis purpurea Huds.,,Braunrote Orchis,Orchis pourpré,Orchide maggiore,4,VU,1,1,1,1,0,A,B
infoflora:281800,Gefässpflanzen,TRAC,281800,Orchis simia Lam.,,Affen-Orchis,Orchis singe,Orchide omiciattolo,4,VU,1,1,1,1,0,A,C
infoflora:281900,Gefässpflanzen,TRAC,281900,Orchis spitzelii W. D. J. Koch,,Spitzels Orchis,Orchis à corne courte,Orchide di Spitzel,1,CR,2,1,1,1,0,0,0
infoflora:282100,Gefässpflanzen,TRAC,282100,Orchis tridentata Scop.,,Dreizähnige Orchis,Orchis à trois dents,Orchide screziata,4,VU,1,2,1,2,1,0,0
infoflora:282700,Gefässpflanzen,TRAC,282700,Orlaya grandiflora (L.) Hoffm.,,Breitsame,Orlaya à grandes fleurs,Lappola bianca,4,VU,1,1,0,1,0,A,D
infoflora:283200,Gefässpflanzen,TRAC,283200,Ornithogalum nutans L.,,Nickender Milchstern,Ornithogale penché,Latte di gallina a fiori penduli,4,VU,1,1,1,1,0,A,D
infoflora:283900,Gefässpflanzen,TRAC,283900,Ornithopus perpusillus L.,,Krallenklee,Pied d'oiseau,Uccellina minore,2,CR(PE),1,99,0,0,0,D,0
infoflora:284100,Gefässpflanzen,TRAC,284100,Orobanche alsatica Kirschl. subsp. alsatica,,Elsässische Sommerwurz,Orobanche d'Alsace,Succiamele della Cervaria,3,EN,1,2,0,2,1,A,C
infoflora:284150,Gefässpflanzen,TRAC,284150,Orobanche alsatica subsp. libanotidis (Rupr.) Pusch,,Bartlings Sommerwurz,Orobanche du séséli,Succiamele della finocchiella,2,CR,1,2,0,2,1,A,C
infoflora:284400,Gefässpflanzen,TRAC,284400,Orobanche arenaria Borkh.,,Sand-Sommerwurz,Orobanche des sables,Succiamele della finocchiella,4,VU,1,1,1,1,0,0,0
infoflora:284650,Gefässpflanzen,TRAC,284650,Orobanche bohemica Celak.,,Böhmische Sommerwurz,Orobanche de Bohème,Succiamele della Boemia,4,VU,1,1,1,1,0,0,0
infoflora:284900,Gefässpflanzen,TRAC,284900,Orobanche elatior Sutton,,Flockenblumen-Würger,Orobanche élevée,v,3,EN,1,2,0,2,1,A,C
infoflora:285100,Gefässpflanzen,TRAC,285100,Orobanche gracilis Sm.,,Schlanke Sommerwurz,Orobanche grêle,Succiamele rossastro,4,VU,1,1,1,1,0,C,D
infoflora:285400,Gefässpflanzen,TRAC,285400,Orobanche laserpitii-sileris Jord.,,Laserkraut-Sommerwurz,Orobanche du sermontain,Succiamele del laserpizio sermontano,4,NT,2,0,0,1,0,A,C
infoflora:285600,Gefässpflanzen,TRAC,285600,Orobanche lucorum F. W. Schultz,,Berberitzen-Sommerwurz,Orobanche de l'épine-vinette,Succiamele del crespino,3,EN,1,2,0,2,1,0,0
infoflora:285700,Gefässpflanzen,TRAC,285700,Orobanche lutea Baumg.,,Gelbe Sommerwurz,Orobanche jaune,Succiamele prataiolo,3,EN,1,2,0,2,1,C,0
infoflora:286000,Gefässpflanzen,TRAC,286000,Orobanche picridis F. W. Schultz,,Bitterkraut-Sommerwurz,Orobanche de la picride,Succiamele della aspraggine,2,CR,1,2,0,2,1,0,0
infoflora:286100,Gefässpflanzen,TRAC,286100,Orobanche purpurea Jacq.,,Violette Sommerwurz,Orobanche pourpre,Succiamele azzurro,4,VU,1,1,1,1,0,C,D
infoflora:286200,Gefässpflanzen,TRAC,286200,Orobanche ramosa L.,,Ästige Sommerwurz,Orobanche rameuse,Succiamele ramoso,2,CR,1,2,0,2,1,D,D
infoflora:286500,Gefässpflanzen,TRAC,286500,Orobanche salviae F. W. Schultz,,Salbei-Sommerwurz,Orobanche de la sauge,Succiamele della salvia,3,EN,1,2,0,2,1,D,0
infoflora:287000,Gefässpflanzen,TRAC,287000,Osmunda regalis L.,,Königsfarn,Fougère royale,Felce florida,4,VU,1,1,1,1,0,0,0
infoflora:288500,Gefässpflanzen,TRAC,288500,Oxytropis fetida (Vill.) DC.,,Drüsiger Spitzkiel,Oxytropis fétide,Astragalo vischioso,2,VU,3,1,0,1,0,0,0
infoflora:289200,Gefässpflanzen,TRAC,289200,Oxytropis helvetica Scheele,,Schweizerischer Spitzkiel,Oxytropis de Suisse,Astragalo di Gaudin,3,NT,3,0,0,1,0,0,0
infoflora:289400,Gefässpflanzen,TRAC,289400,Oxytropis lapponica (Wahlenb.) J. Gay,,Lappländer Spitzkiel,Oxytropis de Laponie,Astragalo di Lapponia,4,LC,3,0,0,1,0,A,0
infoflora:289500,Gefässpflanzen,TRAC,289500,Oxytropis neglecta Ten.,,Südalpiner Spitzkiel,Oxytropis négligé,Astragalo dei Pirenei,4,VU,1,1,0,1,0,0,0
infoflora:290000,Gefässpflanzen,TRAC,290000,Paeonia officinalis L.,,Pfingstrose,Pivoine officinale,Peonia selvatica,4,VU,1,1,1,2,1,0,0
infoflora:290700,Gefässpflanzen,TRAC,290700,Papaver apulum Ten.,,Apulischer Mohn,Pavot des Pouilles,Papavero pugliese,2,RE,1,99,0,0,0,0,0
infoflora:290800,Gefässpflanzen,TRAC,290800,Papaver argemone L.,,Sand-Mohn,Pavot argémone,Papavero selvatico,4,VU,1,1,0,1,0,B,D
infoflora:291300,Gefässpflanzen,TRAC,291300,Papaver hybridum L.,,Krummborstiger Mohn,Pavot hybride,Papavero spinoso,2,CR(PE),1,99,0,0,0,0,0
infoflora:291600,Gefässpflanzen,TRAC,291600,Papaver occidentale (Markgr.) H. E. Hess & Landolt,,Westlicher Alpen-Mohn,Pavot occidental,Papavero occidentale,3,NT,3,0,0,1,0,A,0
infoflora:291900,Gefässpflanzen,TRAC,291900,Papaver sendtneri Hayek,,Sendtners Alpen-Mohn,Pavot de Sendtner,Papavero di Sendtner,3,NT,3,0,0,1,0,D,0
infoflora:293800,Gefässpflanzen,TRAC,293800,Pedicularis aspleniifolia Willd.,,Farnblättriges Läusekraut,Pédiculaire à feuilles d'asplénium,Pedicolare dei ghiaioni,3,NT,3,0,0,1,0,0,0
infoflora:294300,Gefässpflanzen,TRAC,294300,Pedicularis gyroflexa Vill.,,Bogenblütiges Läusekraut,Pédiculaire arquée,Pedicolare spiralata,4,VU,1,1,0,1,0,0,0
infoflora:294500,Gefässpflanzen,TRAC,294500,Pedicularis oederi Hornem.,,Oeders Läusekraut,Pédiculaire d'Oeder,Pedicolare di Oeder,4,LC,3,0,0,1,0,A,0
infoflora:295100,Gefässpflanzen,TRAC,295100,Pedicularis rostratospicata Crantz,,Fleischrotes Läusekraut,Pédiculaire à bec et en épi,Pedicolare carnicina,4,LC,3,0,0,1,0,0,0
infoflora:295300,Gefässpflanzen,TRAC,295300,Pedicularis sylvatica L.,,Waldmoor-Läusekraut,Pédiculaire des forêts,Pedicolare silvestre,4,VU,1,1,1,1,0,A,A
infoflora:296760,Gefässpflanzen,TRAC,296760,Peucedanum austriacum subsp. rablense (Wulfen) Celak.,,Raibler Haarstrang,Peucédan de Raible,Imperatoria del Raibl,3,VU,2,1,1,1,0,0,0
infoflora:296800,Gefässpflanzen,TRAC,296800,Peucedanum carvifolia Vill.,,Kümmel-Haarstrang,Peucédan à feuilles de cumin,Imperatoria carvifoglia,4,VU,1,1,1,1,0,A,A
infoflora:297600,Gefässpflanzen,TRAC,297600,Peucedanum venetum (Spreng.) W. D. J. Koch,,Venezianischer Haarstrang,Peucédan de Vénétie,Imperatoria veneta,4,VU,1,1,1,1,0,0,0
infoflora:299800,Gefässpflanzen,TRAC,299800,Phleum paniculatum Huds.,,Rispiges Lieschgras,Fléole paniculée,Codolina lima,3,EN,1,1,0,1,0,D,0
infoflora:301300,Gefässpflanzen,TRAC,301300,Phyteuma hedraianthifolium Rich. Schulz,,Rätische Rapunzel,Raiponce à feuilles d'edréanthe,Raponzolo rupestre,3,NT,3,1,0,1,0,0,0
infoflora:301500,Gefässpflanzen,TRAC,301500,Phyteuma humile Gaudin,,Niedrige Rapunzel,Raiponce naine,Raponzolo del Carestia,2,VU,3,1,1,1,0,0,0
infoflora:302200,Gefässpflanzen,TRAC,302200,Phyteuma scorzonerifolium Vill.,,Schwarzwurzelblättrige Rapunzel,Raiponce à feuilles de scorsonère,Raponzolo a foglie di scorzonera,4,VU,1,1,1,1,0,0,0
infoflora:303600,Gefässpflanzen,TRAC,303600,Pilularia globulifera L.,,Pillenfarn,Pilulaire à globules,Pilularia comune,2,CR,1,2,2,2,1,A,C
infoflora:304390,Gefässpflanzen,TRAC,304390,Pinguicula grandiflora Lam.,,Grossblütiges Fettblatt,Grassette à grandes fleurs,Erba-unta con grandi fiori,2,EN,2,2,2,2,1,0,0
infoflora:306850,Gefässpflanzen,TRAC,306850,Pisum sativum subsp. biflorum (Raf.) Soldano,,Wilde Erbse,Pois élevé,Pisello selvatico,4,VU,1,1,1,1,0,0,0
infoflora:307100,Gefässpflanzen,TRAC,307100,Plantago arenaria Waldst. & Kit.,,Sand-Wegerich,Plantain des sables,Piantaggine ramosa,3,EN,1,2,0,2,1,C,0
infoflora:308200,Gefässpflanzen,TRAC,308200,Plantago sempervirens Crantz,,Halbstrauchiger Wegerich,Plantain toujours vert,Piantaggine legnosa,2,RE,1,99,0,0,0,0,0
infoflora:308900,Gefässpflanzen,TRAC,308900,Pleurospermum austriacum (L.) Hoffm.,,Rippensame,Pleurosperme d'Autriche,Cicutina austriaca,4,VU,1,1,1,1,0,B,0
infoflora:309300,Gefässpflanzen,TRAC,309300,Poa badensis Willd.,,Badener Rispengras,Paturin de Baden,Fienarola di Baden,4,VU,1,1,0,1,0,B,0
infoflora:310000,Gefässpflanzen,TRAC,310000,Poa glauca Vahl,,Blaugrünes Rispengras,Paturin bleuâtre,Fienarola glauca,4,LC,3,0,0,1,0,B,0
infoflora:311000,Gefässpflanzen,TRAC,311000,Poa remota Forselles,,Entferntähriges Rispengras,Paturin à épillets espacés,Fienarola maggiore,4,VU,1,2,1,2,1,A,0
infoflora:312100,Gefässpflanzen,TRAC,312100,Polycnemum arvense L.,,Acker-Knorpelkraut,Polycnème des champs,Canforata selvatica,2,CR,1,2,1,2,1,D,0
infoflora:312200,Gefässpflanzen,TRAC,312200,Polycnemum majus A. Braun,,Grosses Knorpelkraut,Grand polycnème,Canforata maggiore,3,EN,1,2,1,2,1,D,0
infoflora:312600,Gefässpflanzen,TRAC,312600,Polygala calcarea F. W. Schultz,,Kalk-Kreuzblume,Polygale des sols calcaires,Poligala del calcare,3,EN,1,2,2,2,1,D,A
infoflora:313000,Gefässpflanzen,TRAC,313000,Polygala pedemontana E. P. Perrier & B. Verl.,,Südalpen-Kreuzblume,Polygale du Piémont,Poligala piemontese,4,NT,2,1,0,1,0,0,0
infoflora:315100,Gefässpflanzen,TRAC,315100,Polygonum lapathifolium subsp. brittingeri (Opiz) Jáv.,,Brittingers Knöterich,Renouée de Brittinger,Poligono di Brittinger,2,RE,1,99,0,0,0,0,0
infoflora:316000,Gefässpflanzen,TRAC,316000,Polypodium cambricum L.,,Südlicher Tüpfelfarn,Polypode du Pays de Galles,Polipodio del Galles,4,VU,1,1,0,1,0,0,0
infoflora:316600,Gefässpflanzen,TRAC,316600,Polystichum braunii (Spenn.) Fée,,Alex. Brauns Schildfarn,Polystic de Braun,Felce di Braun,4,NT,2,0,0,1,0,0,0
infoflora:320500,Gefässpflanzen,TRAC,320500,Potamogeton ×angustifolius Bercht. & J. Presl,,Schmalblättriges Laichkraut,Potamot à feuilles étroites,Brasca a foglie strette,4,VU,1,1,1,1,0,B,A
infoflora:320550,Gefässpflanzen,TRAC,320550,Potamogeton ×decipiens Nolte,,Weidenblättriges Laichkraut,Potamot à feuilles de saule,Brasca salicina,4,VU,1,1,1,1,0,B,0
infoflora:320600,Gefässpflanzen,TRAC,320600,Potamogeton ×nitens Weber,,Schimmerndes Laichkraut,Potamot brillant,Brasca splendente,4,VU,1,1,1,1,0,A,0
